sender;receiver;dist
PL72;PT17;2682492.19
UKD6;PT17;1683279.574
UKD7;PT17;1702630.554
UKE1;PT17;1791277.366
UKE2;PT17;1809373.03
UKE3;PT17;1740559.927
UKE4;PT17;1755974.714
UKF1;PT17;1703694.064
UKF2;PT17;1651543.015
UKF3;PT17;1730197.27
UKG1;PT17;1590174.953
UKG2;PT17;1636723.721
UKG3;PT17;1623718.736
UKH1;PT17;1697625.648
UKH2;PT17;1614563.002
UKH3;PT17;1628120.053
UKI0;PT17;1578925.474
UKJ1;PT17;1569481.558
UKJ2;PT17;1532982.495
UKJ3;PT17;1497776.484
UKJ4;PT17;1579354.881
UKK1;PT17;1523351.882
UKL2;PT17;1571339.943
UKM5;PT17;2103292.89
UKM6;PT17;2063464.551
UKM7;PT17;2003854.074
UKM8;PT17;1940912.824
UKM9;PT17;1888987.765
UKN0;PT17;1775337.427
HR05;PT17;2196322.528
HR06;PT17;2220129.12
NO02;PT17;2853697.428
NO06;PT17;3088370.9
NO07;PT17;3768057.419
NO08;PT17;2717244.93
NO09;PT17;2573659.862
NO0A;PT17;2709001.846
NO0B;PT17;4570579.928
BE31;PT18;1677730.339
BE32;PT18;1633321.798
BE33;PT18;1720536.79
BE34;PT18;1665820.758
CH05;PT18;1700126.955
CH06;PT18;1637167.265
CH07;PT18;1626216.749
CY00;PT18;3663347.965
CZ01;PT18;2189796.919
CZ02;PT18;2192034.591
CZ03;PT18;2116245.537
CZ04;PT18;2143516.752
CZ05;PT18;2286359.403
CZ06;PT18;2264204.079
CZ07;PT18;2360573.898
CZ08;PT18;2410991.09
DE11;PT18;1830229.246
DE12;PT18;1773052.298
DE13;PT18;1683865.458
DE14;PT18;1770277.996
DE21;PT18;1915213.209
DE22;PT18;2013514.423
DE23;PT18;2005304.221
DE24;PT18;1998182.801
DE25;PT18;1922002.628
DE26;PT18;1909812.625
DE27;PT18;1838071.042
DE30;PT18;2267321.647
DE40;PT18;2265217.002
DE50;PT18;2072614.653
DE60;PT18;2164754.908
DE71;PT18;1847502.169
DE72;PT18;1886339.209
DE73;PT18;1953896.704
DE80;PT18;2304172.56
DE91;PT18;2071316.765
DE92;PT18;2046389.238
DE93;PT18;2126764.69
DE94;PT18;2008744.627
DEA1;PT18;1835596.493
DEA2;PT18;1798111.443
DEA3;PT18;1915090.133
DEA4;PT18;1983509.142
DEA5;PT18;1896506.051
FRG0;PT18;1160823.197
FRH0;PT18;1155571.199
PL21;PT18;2563665.198
PL22;PT18;2498957.267
PL41;PT18;2481588.19
PL42;PT18;2452988.826
PL43;PT18;2358039.209
PL51;PT18;2365187.756
PL52;PT18;2438848.695
PL61;PT18;2594752.221
PL62;PT18;2769768.29
AT11;PT18;2220533.209
AT12;PT18;2192117.202
AT13;PT18;2234893.527
AT21;PT18;2004845.854
AT22;PT18;2101143.292
AT31;PT18;2065112.597
AT32;PT18;1971995.101
AT33;PT18;1842124.239
AT34;PT18;1745988.735
BE10;PT18;1681437.454
BE21;PT18;1732106.011
BE22;PT18;1741857.847
BE23;PT18;1673800.182
BE24;PT18;1694834.023
BE25;PT18;1640734.343
ITH4;PT18;1923275.986
ITH5;PT18;1716767.79
ITI1;PT18;1695204.949
ITI2;PT18;1792825.01
BE35;PT18;1658390.951
BG31;PT18;2716147.094
BG32;PT18;2894522.159
BG33;PT18;2997118.289
BG34;PT18;2937073.171
BG41;PT18;2673156.461
BG42;PT18;2813978.901
CH01;PT18;1524168.239
CH02;PT18;1567669.703
CH03;PT18;1637462.272
CH04;PT18;1674151.24
PL81;PT18;2786753.216
PL82;PT18;2696087.005
PL84;PT18;2869740.037
PL91;PT18;2715040.96
PL92;PT18;2718618.521
PT11;PT18;332443.3445
PT15;PT18;135261.5916
PT16;PT18;185067.8723
PT17;PT18;96836.21378
PT20;PT18;1791905.339
PT30;PT18;1173479.756
EL65;PT18;2663820.14
ES11;PT18;473251.7774
ES12;PT18;562965.7416
ES13;PT18;617466.2647
ES21;PT18;683123.5253
ES22;PT18;714743.7792
ES23;PT18;627896.0931
ES24;PT18;706324.0969
ES30;PT18;430030.2374
ES41;PT18;454633.3717
ES42;PT18;447464.222
ES43;PT18;177552.5921
ES51;PT18;886779.4837
ES52;PT18;651644.6907
ES53;PT18;954473.6736
ES61;PT18;319001.0734
ES62;PT18;571469.8253
ES63;PT18;371102.9335
ES64;PT18;570984.9192
ES70;PT18;1382692.961
FI19;PT18;3407158.608
FI1B;PT18;3329159.621
FI1C;PT18;3377576.066
FI1D;PT18;3749773.654
FI20;PT18;3110749.201
FR10;PT18;1418271.082
FRB0;PT18;1272732.519
FRC1;PT18;1387752.305
FRC2;PT18;1496192.243
FRD1;PT18;1307527.53
FRD2;PT18;1410275.048
FRE1;PT18;1579617.55
FRE2;PT18;1508631.414
FRF1;PT18;1654879.318
FRF2;PT18;1521698.985
FRF3;PT18;1608021.306
UKK2;PT18;1454841.508
UKK3;PT18;1355317.604
UKK4;PT18;1404980.946
UKL1;PT18;1566152.133
FRI1;PT18;921164.0697
FRI2;PT18;1138279.869
FRI3;PT18;1073954.51
FRJ1;PT18;1100418.37
FRJ2;PT18;987948.7716
FRK1;PT18;1217029.013
FRK2;PT18;1344646.947
FRL0;PT18;1321273.209
FRM0;PT18;1502770.54
FRY1;PT18;5743674.749
FRY2;PT18;5799853.304
FRY3;PT18;5966635.931
FRY4;PT18;9361352.244
FRY5;PT18;7938305.629
HR03;PT18;2065627.588
HR02;PT18;2220204.181
HU11;PT18;2403490.181
HU12;PT18;2418878.181
HU21;PT18;2324140.739
HU22;PT18;2242388.464
HU23;PT18;2294413.455
HU31;PT18;2522725.926
HU32;PT18;2567704.449
HU33;PT18;2453458.482
IE04;PT18;1728836.184
IE05;PT18;1544756.325
IE06;PT18;1658698.778
DK03;PT18;2269731.646
DK04;PT18;2357526.319
DK05;PT18;2433259.182
EE00;PT18;3290969.963
EL30;PT18;2750935.865
EL41;PT18;3017451.482
EL42;PT18;3164061.007
EL43;PT18;2929521.172
EL51;PT18;2827166.14
EL52;PT18;2646320.087
EL53;PT18;2530991.841
EL54;PT18;2477884.964
EL61;PT18;2596485.863
EL62;PT18;2481912.391
EL63;PT18;2591455.834
EL64;PT18;2650775.037
ITI3;PT18;1851872.428
ITI4;PT18;1799331.447
LT01;PT18;3075340.118
LT02;PT18;3012680.338
LU00;PT18;1681577.312
LV00;PT18;3148284.626
MT00;PT18;2002642.966
NL11;PT18;1988766.055
NL12;PT18;1936032.647
NL13;PT18;1954588.372
NL21;PT18;1911364.92
NL22;PT18;1857300.509
NL23;PT18;1877139.306
NL31;PT18;1825524.082
NL32;PT18;1864515.488
NL33;PT18;1782328.507
NL34;PT18;1729861.478
NL41;PT18;1779238.975
NL42;PT18;1785246.474
IS00;PT18;3026628.444
ITC1;PT18;1506365.781
ITC2;PT18;1500230.749
ITC3;PT18;1533288.274
ITC4;PT18;1663819.009
ITF1;PT18;1893779.816
ITF2;PT18;1947880.461
ITF3;PT18;1964925.127
ITF4;PT18;2115345.608
ITF5;PT18;2071368.668
ITF6;PT18;2104988.796
ITG1;PT18;1938869.276
ITG2;PT18;1473767.667
ITH1;PT18;1828304.784
ITH2;PT18;1783602.296
ITH3;PT18;1818217.591
UKC1;PT18;1862615.088
UKC2;PT18;1916391.881
UKD1;PT18;1834760.891
UKD3;PT18;1728682.624
UKD4;PT18;1759671.715
RO11;PT18;2709984.38
RO12;PT18;2806670.206
RO21;PT18;2960057.344
RO22;PT18;3032991.383
RO31;PT18;2878087.783
RO32;PT18;2898860.18
RO41;PT18;2703696.882
RO42;PT18;2583717.593
SE11;PT18;2976424.837
SE12;PT18;2870480.584
SE21;PT18;2673813.596
SE22;PT18;2540220.87
SE23;PT18;2649012.871
SE31;PT18;2928448.784
SE32;PT18;3155841.625
SE33;PT18;3533604.586
SI03;PT18;2087470.613
SI04;PT18;1998402.894
SK01;PT18;2293248.869
SK02;PT18;2360166.567
SK03;PT18;2464769.501
SK04;PT18;2600011.996
DEB1;PT18;1791983.683
DEB2;PT18;1728671.012
DEB3;PT18;1759753.629
DEC0;PT18;1698861.301
DED2;PT18;2230351.139
DED4;PT18;2126617.529
DED5;PT18;2154142.181
DEE0;PT18;2141532.169
DEF0;PT18;2202173.817
DEG0;PT18;2030130.174
DK01;PT18;2448401.648
DK02;PT18;2383083.781
PL63;PT18;2622674.59
PL71;PT18;2577871.108
PL72;PT18;2632296.118
UKD6;PT18;1691285.058
UKD7;PT18;1712240.463
UKE1;PT18;1793679.506
UKE2;PT18;1815516.761
UKE3;PT18;1744969.365
UKE4;PT18;1762188.808
UKF1;PT18;1707413.704
UKF2;PT18;1652148.894
UKF3;PT18;1729959.288
UKG1;PT18;1594622.244
UKG2;PT18;1643343.131
UKG3;PT18;1627986.112
UKH1;PT18;1692180.142
UKH2;PT18;1611240.247
UKH3;PT18;1621461.268
UKI0;PT18;1573753.159
UKJ1;PT18;1568477.64
UKJ2;PT18;1526489.232
UKJ3;PT18;1495675.809
UKJ4;PT18;1570008.502
UKK1;PT18;1526002.231
UKL2;PT18;1580527.486
UKM5;PT18;2118250.738
UKM6;PT18;2084046.422
UKM7;PT18;2020492.141
UKM8;PT18;1959145.464
UKM9;PT18;1904529.982
UKN0;PT18;1799743.641
HR05;PT18;2131858.986
HR06;PT18;2156149.475
NO02;PT18;2849552.054
NO06;PT18;3088026.314
NO07;PT18;3768880.568
NO08;PT18;2710745.644
NO09;PT18;2567705.78
NO0A;PT18;2710267.761
NO0B;PT18;4589271.108
BE31;PT20;2921129.054
BE32;PT20;2877011.281
BE33;PT20;2996744.15
BE34;PT20;2968268.293
CH05;PT20;3211325.42
CH06;PT20;3136345.862
CH07;PT20;3159956.774
CY00;PT20;5418293.958
CZ01;PT20;3601345.679
CZ02;PT20;3607079.245
CZ03;PT20;3554998.812
CZ04;PT20;3530726.148
CZ05;PT20;3698543.621
CZ06;PT20;3722666.512
CZ07;PT20;3812071.621
CZ08;PT20;3855631.973
DE11;PT20;3243442.268
DE12;PT20;3174839.248
DE13;PT20;3129882.006
DE14;PT20;3224849.198
DE21;PT20;3390616.268
DE22;PT20;3471203.639
DE23;PT20;3427106.705
DE24;PT20;3381496.12
DE25;PT20;3331624.523
DE26;PT20;3278441.855
DE27;PT20;3301052.026
DE30;PT20;3558698.94
DE40;PT20;3558385.977
DE50;PT20;3267769.755
DE60;PT20;3359175.505
DE71;PT20;3198170.914
DE72;PT20;3207150.387
DE73;PT20;3264267.994
DE80;PT20;3525664.009
DE91;PT20;3345240.484
DE92;PT20;3287995.89
DE93;PT20;3335163.99
DE94;PT20;3197313.354
DEA1;PT20;3077863.648
DEA2;PT20;3077236.29
DEA3;PT20;3145828.003
DEA4;PT20;3238212.336
DEA5;PT20;3171363.16
FRG0;PT20;2454463.034
FRH0;PT20;2331557.683
PL21;PT20;4016466.124
PL22;PT20;3928003.969
PL41;PT20;3816754.557
PL42;PT20;3718833.43
PL43;PT20;3684448.549
PL51;PT20;3746835.409
PL52;PT20;3849747.707
PL61;PT20;3907903.824
PL62;PT20;4066443.14
AT11;PT20;3746013.763
AT12;PT20;3686917.704
AT13;PT20;3734866.474
AT21;PT20;3548290.13
AT22;PT20;3630701.008
AT31;PT20;3553883.755
AT32;PT20;3486258.095
AT33;PT20;3351586.303
AT34;PT20;3245408.39
BE10;PT20;2909789.684
BE21;PT20;2947268.662
BE22;PT20;2985684.682
BE23;PT20;2878503.74
BE24;PT20;2926453.715
BE25;PT20;2827985.886
ITH4;PT20;3486887.796
ITH5;PT20;3334026.962
ITI1;PT20;3348665.747
ITI2;PT20;3463584.421
BE35;PT20;2931087.764
BG31;PT20;4368306.213
BG32;PT20;4541685.144
BG33;PT20;4644137.596
BG34;PT20;4604879.57
BG41;PT20;4350693.728
BG42;PT20;4496331.269
CH01;PT20;3041142.731
CH02;PT20;3058279.262
CH03;PT20;3110766.759
CH04;PT20;3154090.716
PL81;PT20;4197668.617
PL82;PT20;4151188.634
PL84;PT20;4203189.902
PL91;PT20;4079757.509
PL92;PT20;4076832.81
PT11;PT20;1808710.045
PT15;PT20;1800903.378
PT16;PT20;1778297.437
PT17;PT20;1697374.384
PT18;PT20;1791905.339
PT30;PT20;1494970.788
EL65;PT20;4423576.558
ES11;PT20;1805831.948
ES12;PT20;1967765.094
ES13;PT20;2120899.512
ES21;PT20;2238971.223
ES22;PT20;2315619.764
ES23;PT20;2244095.927
ES24;PT20;2390165.033
ES30;PT20;2140532.541
ES41;PT20;2049549.601
ES42;PT20;2208202.735
ES43;PT20;1941456.692
ES51;PT20;2570909.305
ES52;PT20;2419490.098
ES53;PT20;2716266.342
ES61;PT20;2104124.455
ES62;PT20;2362551.611
ES63;PT20;2078265.829
ES64;PT20;2304010.439
ES70;PT20;1596010.806
FI19;PT20;4368825.661
FI1B;PT20;4381556.734
FI1C;PT20;4411111.042
FI1D;PT20;4609940.174
FI20;PT20;4129254.147
FR10;PT20;2728380.297
FRB0;PT20;2636647.86
FRC1;PT20;2816228.88
FRC2;PT20;2957187.691
FRD1;PT20;2518951.861
FRD2;PT20;2638846.145
FRE1;PT20;2790103.343
FRE2;PT20;2768617.928
FRF1;PT20;3075363.282
FRF2;PT20;2872242.525
FRF3;PT20;2988035.859
UKK2;PT20;2452926.648
UKK3;PT20;2291648.542
UKK4;PT20;2369566.813
UKL1;PT20;2433527.785
FRI1;PT20;2440301.156
FRI2;PT20;2609168.526
FRI3;PT20;2478508.147
FRJ1;PT20;2712751.401
FRJ2;PT20;2572752.744
FRK1;PT20;2718811.294
FRK2;PT20;2885935.468
FRL0;PT20;2938030.96
FRM0;PT20;3196582.346
FRY1;PT20;4051043.605
FRY2;PT20;4132491.648
FRY3;PT20;4585323.343
FRY4;PT20;10970123.83
FRY5;PT20;9536133.128
HR03;PT20;3696360.236
HR02;PT20;3819787.225
HU11;PT20;3938702.987
HU12;PT20;3956365.459
HU21;PT20;3864979.261
HU22;PT20;3781622.385
HU23;PT20;3865288.643
HU31;PT20;4040909.86
HU32;PT20;4103435.703
HU33;PT20;4020022.528
IE04;PT20;2296751.983
IE05;PT20;2188393.789
IE06;PT20;2329398.587
DK03;PT20;3355595.709
DK04;PT20;3408473.805
DK05;PT20;3449773.215
EE00;PT20;4423579.821
EL30;PT20;4500075.782
EL41;PT20;4764117.768
EL42;PT20;4923441.957
EL43;PT20;4704020.684
EL51;PT20;4524094.753
EL52;PT20;4355327.397
EL53;PT20;4250921.576
EL54;PT20;4212099.226
EL61;PT20;4328552.285
EL62;PT20;4235833.014
EL63;PT20;4347280.851
EL64;PT20;4394406.883
ITI3;PT20;3512165.792
ITI4;PT20;3497084.514
LT01;PT20;4359359.787
LT02;PT20;4263782.622
LU00;PT20;3004324.922
LV00;PT20;4348676.252
MT00;PT20;3790097.438
NL11;PT20;3139856.583
NL12;PT20;3075404.141
NL13;PT20;3121829.967
NL21;PT20;3095150.594
NL22;PT20;3052516.172
NL23;PT20;3036707.712
NL31;PT20;3003057.884
NL32;PT20;3005184.834
NL33;PT20;2952642.957
NL34;PT20;2909617.828
NL41;PT20;2986316.028
NL42;PT20;3026720.941
IS00;PT20;3010505.037
ITC1;PT20;3087596.898
ITC2;PT20;3047796.915
ITC3;PT20;3150905.78
ITC4;PT20;3233362.058
ITF1;PT20;3585556.394
ITF2;PT20;3652714.663
ITF3;PT20;3687295.019
ITF4;PT20;3832728.836
ITF5;PT20;3799141.197
ITF6;PT20;3856111.987
ITG1;PT20;3713976.625
ITG2;PT20;3220683.022
ITH1;PT20;3361792.475
ITH2;PT20;3339038.698
ITH3;PT20;3396437.724
UKC1;PT20;2698670.028
UKC2;PT20;2713685.066
UKD1;PT20;2631493.47
UKD3;PT20;2602075.744
UKD4;PT20;2604335.005
RO11;PT20;4259340.332
RO12;PT20;4386464.553
RO21;PT20;4513448.517
RO22;PT20;4637713.883
RO31;PT20;4498790.003
RO32;PT20;4521336.465
RO41;PT20;4327390.949
RO42;PT20;4177717.76
SE11;PT20;4007903.709
SE12;PT20;3886649.224
SE21;PT20;3767400.058
SE22;PT20;3673207.467
SE23;PT20;3669320.821
SE31;PT20;3854842.467
SE32;PT20;3985111.144
SE33;PT20;4289685.844
SI03;PT20;3657996.91
SI04;PT20;3569187.097
SK01;PT20;3792511.693
SK02;PT20;3858390.864
SK03;PT20;3953868.228
SK04;PT20;4088791.091
DEB1;PT20;3113845.886
DEB2;PT20;3051302.049
DEB3;PT20;3129006.625
DEC0;PT20;3056296.932
DED2;PT20;3589253.81
DED4;PT20;3493328.517
DED5;PT20;3490534.779
DEE0;PT20;3435529.579
DEF0;PT20;3362979.4
DEG0;PT20;3368964.028
DK01;PT20;3567019.045
DK02;PT20;3518489.966
PL63;PT20;3885312.483
PL71;PT20;3957976.933
PL72;PT20;4052047.155
UKD6;PT20;2571794.014
UKD7;PT20;2567442.887
UKE1;PT20;2716558.395
UKE2;PT20;2687268.751
UKE3;PT20;2655238.801
UKE4;PT20;2646197.722
UKF1;PT20;2635285.184
UKF2;PT20;2630187.409
UKF3;PT20;2699110.659
UKG1;PT20;2543358.007
UKG2;PT20;2553440.862
UKG3;PT20;2569857.495
UKH1;PT20;2729646.687
UKH2;PT20;2643584.509
UKH3;PT20;2688145.651
UKI0;PT20;2635323.366
UKJ1;PT20;2585682.993
UKJ2;PT20;2613511.12
UKJ3;PT20;2543653.527
UKJ4;PT20;2677142.217
UKK1;PT20;2513900.481
UKL2;PT20;2477943.084
UKM5;PT20;2801990.636
UKM6;PT20;2695274.822
UKM7;PT20;2703643.706
UKM8;PT20;2635501.425
UKM9;PT20;2632001.169
UKN0;PT20;2435156.433
HR05;PT20;3716576.278
HR06;PT20;3735513.801
NO02;PT20;3680940.142
NO06;PT20;3836483.855
NO07;PT20;4430797.103
NO08;PT20;3591948.016
NO09;PT20;3460177.998
NO0A;PT20;3483155.585
NO0B;PT20;4884665.656
BE31;PT30;2843824.524
BE32;PT30;2798651.092
BE33;PT30;2890316.492
BE34;PT30;2836901.778
CH05;PT30;2861452.184
CH06;PT30;2801771.003
CH07;PT30;2784520.513
CY00;PT30;4588720.407
CZ01;PT30;3358485.394
CZ02;PT30;3360340.15
CZ03;PT30;3282577.332
CZ04;PT30;3314641.563
CZ05;PT30;3454081.634
CZ06;PT30;3425725.788
CZ07;PT30;3521995.898
CZ08;PT30;3572914.313
DE11;PT30;3001806.425
DE12;PT30;2945616.831
DE13;PT30;2854257.874
DE14;PT30;2938853.117
DE21;PT30;3078991.899
DE22;PT30;3178556.675
DE23;PT30;3174705.07
DE24;PT30;3170416.88
DE25;PT30;3093134.279
DE26;PT30;3082968.238
DE27;PT30;3004760.168
DE30;PT30;3440737.058
DE40;PT30;3438647.708
DE50;PT30;3239491.891
DE60;PT30;3332615.232
DE71;PT30;3020981.816
DE72;PT30;3059539.873
DE73;PT30;3127046.904
DE80;PT30;3475224.119
DE91;PT30;3243721.066
DE92;PT30;3216846.753
DE93;PT30;3295440.325
DE94;PT30;3174105.347
DEA1;PT30;3003918.747
DEA2;PT30;2968913.556
DEA3;PT30;3083364.413
DEA4;PT30;3154319.097
DEA5;PT30;3067873.927
FRG0;PT30;2320240.293
FRH0;PT30;2290661.094
PL21;PT30;3722236.978
PL22;PT30;3662292.803
PL41;PT30;3653931.88
PL42;PT30;3626304.871
PL43;PT30;3531094.515
PL51;PT30;3535210.897
PL52;PT30;3605268.6
PL61;PT30;3767586.812
PL62;PT30;3942685.879
AT11;PT30;3367950.87
AT12;PT30;3347692.174
AT13;PT30;3388553.973
AT21;PT30;3151793.136
AT22;PT30;3249895.681
AT31;PT30;3224104.375
AT32;PT30;3127258.449
AT33;PT30;3000996.48
AT34;PT30;2908588.349
BE10;PT30;2845895.836
BE21;PT30;2895952.611
BE22;PT30;2909029.787
BE23;PT30;2835110.047
BE24;PT30;2859920.645
BE25;PT30;2798759.475
ITH4;PT30;3065973.955
ITH5;PT30;2844993.874
ITI1;PT30;2805227.036
ITI2;PT30;2887253.779
BE35;PT30;2827082.405
BG31;PT30;3791955.734
BG32;PT30;3969152.608
BG33;PT30;4069266.181
BG34;PT30;3994739.446
BG41;PT30;3730114.194
BG42;PT30;3862435.798
CH01;PT30;2687986.363
CH02;PT30;2734712.776
CH03;PT30;2805634.699
CH04;PT30;2840954.255
PL81;PT30;3949809.614
PL82;PT30;3852517.423
PL84;PT30;4040469.687
PL91;PT30;3884150.875
PL92;PT30;3888274.593
PT11;PT30;1455805.217
PT15;PT30;1065962.559
PT16;PT30;1319244.015
PT17;PT30;1141649.218
PT18;PT30;1173479.756
PT20;PT30;1494970.788
EL65;PT30;3610464.467
ES11;PT30;1568307.884
ES12;PT30;1704295.722
ES13;PT30;1785701.813
ES21;PT30;1856596.942
ES22;PT30;1885396.226
ES23;PT30;1799060.885
ES24;PT30;1855763.175
ES30;PT30;1589929.044
ES41;PT30;1626998.492
ES42;PT30;1569276.631
ES43;PT30;1339412.226
ES51;PT30;2023212.86
ES52;PT30;1732241.757
ES53;PT30;2008206.246
ES61;PT30;1320478.144
ES62;PT30;1584553.107
ES63;PT30;1170786.091
ES64;PT30;1336320.914
ES70;PT30;218131.2025
FI19;PT30;4561606.03
FI1B;PT30;4493841.377
FI1C;PT30;4540666.735
FI1D;PT30;4892279.493
FI20;PT30;4269666.421
FR10;PT30;2586685.811
FRB0;PT30;2443449.654
FRC1;PT30;2561121.015
FRC2;PT30;2667315.958
FRD1;PT30;2458476.433
FRD2;PT30;2568013.609
FRE1;PT30;2739476.117
FRE2;PT30;2673365.632
FRF1;PT30;2827253.137
FRF2;PT30;2694201.048
FRF3;PT30;2781499.632
UKK2;PT30;2563901.857
UKK3;PT30;2438357.54
UKK4;PT30;2500865.817
UKL1;PT30;2645014.452
FRI1;PT30;2094399.589
FRI2;PT30;2311646.06
FRI3;PT30;2244651.159
FRJ1;PT30;2254667.12
FRJ2;PT30;2153050.75
FRK1;PT30;2388169.655
FRK2;PT30;2508106.66
FRL0;PT30;2464926.049
FRM0;PT30;2593749.056
FRY1;PT30;4882776.932
FRY2;PT30;4908033.981
FRY3;PT30;4885420.059
FRY4;PT30;9522785.667
FRY5;PT30;8091638.894
HR03;PT30;3174936.364
HR02;PT30;3340649.209
HU11;PT30;3544322.398
HU12;PT30;3558673.478
HU21;PT30;3464818.343
HU22;PT30;3385309.611
HU23;PT30;3425135.06
HU31;PT30;3666452.346
HU32;PT30;3705126.714
HU33;PT30;3582141.489
IE04;PT30;2718713.717
IE05;PT30;2544181.606
IE06;PT30;2679661.859
DK03;PT30;3426360.103
DK04;PT30;3510547.349
DK05;PT30;3582217.543
EE00;PT30;4461802.927
EL30;PT30;3715921.592
EL41;PT30;3977857.696
EL42;PT30;4094006.008
EL43;PT30;3826451.606
EL51;PT30;3861042.981
EL52;PT30;3672877.744
EL53;PT30;3548528.073
EL54;PT30;3477939.763
EL61;PT30;3595180.912
EL62;PT30;3448176.52
EL63;PT30;3549403.794
EL64;PT30;3629258.836
ITI3;PT30;2951043.596
ITI4;PT30;2871615.923
LT01;PT30;4247943.705
LT02;PT30;4186119.085
LU00;PT30;2853912.491
LV00;PT30;4321430.032
MT00;PT30;2884982.27
NL11;PT30;3149315.573
NL12;PT30;3093932.018
NL13;PT30;3116602.73
NL21;PT30;3074661.981
NL22;PT30;3021031.154
NL23;PT30;3036661.186
NL31;PT30;2986428.44
NL32;PT30;3021031.973
NL33;PT30;2941312.108
NL34;PT30;2888988.42
NL41;PT30;2942991.957
NL42;PT30;2952821.04
IS00;PT30;3876637.913
ITC1;PT30;2655478.008
ITC2;PT30;2658512.815
ITC3;PT30;2668182.779
ITC4;PT30;2811761.833
ITF1;PT30;2967039.046
ITF2;PT30;3006393.515
ITF3;PT30;3003251.23
ITF4;PT30;3152685.835
ITF5;PT30;3097809.844
ITF6;PT30;3093748.17
ITG1;PT30;2880008.242
ITG2;PT30;2507058.411
ITH1;PT30;2982013.033
ITH2;PT30;2932479.242
ITH3;PT30;2958837.414
UKC1;PT30;2951339.098
UKC2;PT30;2996973.13
UKD1;PT30;2910419.542
UKD3;PT30;2820290.954
UKD4;PT30;2844885.989
RO11;PT30;3839842.008
RO12;PT30;3921960.898
RO21;PT30;4083581.838
RO22;PT30;4130907.056
RO31;PT30;3970366.746
RO32;PT30;3989579.824
RO41;PT30;3798493.989
RO42;PT30;3697395.73
SE11;PT30;4135544.207
SE12;PT30;4026301.223
SE21;PT30;3837022.354
SE22;PT30;3706176.908
SE23;PT30;3802302.237
SE31;PT30;4070952.871
SE32;PT30;4283902.547
SE33;PT30;4652966.945
SI03;PT30;3223496.197
SI04;PT30;3136663.977
SK01;PT30;3446057.354
SK02;PT30;3512073.662
SK03;PT30;3617127.598
SK04;PT30;3750321.548
DEB1;PT30;2964880.896
DEB2;PT30;2901285.754
DEB3;PT30;2933201.584
DEC0;PT30;2872271.991
DED2;PT30;3402639.636
DED4;PT30;3299013.515
DED5;PT30;3327424.448
DEE0;PT30;3314791.88
DEF0;PT30;3367172.403
DEG0;PT30;3203563.834
DK01;PT30;3611838.7
DK02;PT30;3547586.852
PL63;PT30;3796126.004
PL71;PT30;3746490.496
PL72;PT30;3795590.876
UKD6;PT30;2782636.373
UKD7;PT30;2797571.71
UKE1;PT30;2902329.534
UKE2;PT30;2911635.14
UKE3;PT30;2847735.237
UKE4;PT30;2858736.635
UKF1;PT30;2812836.267
UKF2;PT30;2767657.04
UKF3;PT30;2847189.829
UKG1;PT30;2699120.602
UKG2;PT30;2740120.801
UKG3;PT30;2732627.369
UKH1;PT30;2823779.987
UKH2;PT30;2737975.936
UKH3;PT30;2756463.34
UKI0;PT30;2705461.505
UKJ1;PT30;2689360.545
UKJ2;PT30;2661691.851
UKJ3;PT30;2620189.463
UKJ4;PT30;2711408.578
UKK1;PT30;2636875.021
UKL2;PT30;2669498.932
UKM5;PT30;3175923.263
UKM6;PT30;3116605.395
UKM7;PT30;3072437.505
UKM8;PT30;3005124.956
UKM9;PT30;2963304.627
UKN0;PT30;2820419.644
HR05;PT30;3261213.205
HR06;PT30;3287016.409
NO02;PT30;3971870.159
NO06;PT30;4197039.162
NO07;PT30;4870910.719
NO08;PT30;3840433.118
NO09;PT30;3696379.727
NO0A;PT30;3815649.623
NO0B;PT30;5602916.557
BE31;EL65;2044319.449
BE32;EL65;2059337.695
BE33;EL65;1970520.957
BE34;EL65;1942340.327
CH05;EL65;1502301.412
CH06;EL65;1566000.016
CH07;EL65;1498352.605
CY00;EL65;999531.7054
CZ01;EL65;1545592.7
CZ02;EL65;1536301.593
CZ03;EL65;1494676.075
CZ04;EL65;1615347.227
CZ05;EL65;1526754.652
CZ06;EL65;1407137.963
CZ07;EL65;1410604.975
CZ08;EL65;1424351.912
DE11;EL65;1654524.446
DE12;EL65;1703118.359
DE13;EL65;1652405.046
DE14;EL65;1590583.227
DE21;EL65;1475368.12
DE22;EL65;1479811.775
DE23;EL65;1569961.807
DE24;EL65;1661741.989
DE25;EL65;1626972.012
DE26;EL65;1721999.295
DE27;EL65;1539419.045
DE30;EL65;1820257.218
DE40;EL65;1816399.384
DE50;EL65;2041999.65
DE60;EL65;2033943.775
DE71;EL65;1781112.064
DE72;EL65;1830079.139
DE73;EL65;1832664.596
DE80;EL65;1970768.247
DE91;EL65;1883291.255
DE92;EL65;1953832.967
DE93;EL65;2009560.699
DE94;EL65;2063532.644
DEA1;EL65;1998360.517
DEA2;EL65;1939542.891
DEA3;EL65;2000691.408
DEA4;EL65;1939242.724
DEA5;EL65;1919568.69
FRG0;EL65;2203477.111
FRH0;EL65;2367861.892
PL21;EL65;1395277.584
PL22;EL65;1463351.939
PL41;EL65;1709701.616
PL42;EL65;1873511.175
PL43;EL65;1733104.337
PL51;EL65;1596463.556
PL52;EL65;1515151.078
PL61;EL65;1769935.395
