nuts2;year;flow_in;flow_out;gdp;score;ted;edu_index
UKD4;2015;60;65;34373.50113;0.008;21.47002681;0.85698299
UKD4;2016;79;105;36174.34721;0.008;20.62429835;0.869953783
UKD4;2017;78;88;37060.11389;0.008;19.93322357;0.874259434
UKD4;2018;92;92;37068.51146;0.008;20.76212182;0.881498793
UKD4;2019;43;58;38342.28443;0.008;21.24274394;0.87640103
UKD4;2020;42;50;35998.60439;0.008;21.97179266;0.869884173
UKD6;2009;6;4;39654.46912;0;20.67940811;0.858832044
UKD6;2010;61;30;41579.33323;0;22.59836997;0.875634597
UKD6;2011;13;12;42434.00642;0;21.26192714;0.881318258
UKD6;2012;21;20;43921.06816;0;20.62224013;0.882651039
UKD6;2013;11;7;45921.20863;0;20.29087328;0.887015281
UKD6;2014;68;42;48295.52325;0;22.35401785;0.905109169
UKD6;2015;16;11;49767.5328;0;22.01587423;0.901030364
UKD6;2016;17;7;53352.28676;0;21.95415189;0.911419237
UKD6;2017;112;94;55264.96023;0;20.99607544;0.918975771
UKD6;2018;43;39;56518.75865;0;21.48997628;0.910974656
UKD6;2019;21;22;59299.18289;0;23.74246378;0.907303515
UKD6;2020;44;38;55723.1557;0;23.81378535;0.923619092
UKD7;2009;13;16;28273.22872;0.008;20.03377572;0.839136331
UKD7;2010;209;267;29417.77621;0.008;21.19397378;0.822830701
UKD7;2011;58;60;29613.96627;0.008;21.61839599;0.822196787
UKD7;2012;2277;2901;29331.4323;0.008;22.61008938;0.847035778
UKD7;2013;331;266;30560.74013;0.008;23.60406425;0.846876502
UKD7;2014;114;104;31736.43909;0.008;23.23466044;0.843904005
UKD7;2015;52;60;32965.27879;0.008;23.45127401;0.85698299
UKD7;2016;414;381;33727.42678;0.008;23.09565428;0.864749964
UKD7;2017;72;59;34947.34643;0.008;23.89095264;0.864758794
UKD7;2018;700;639;35398.36095;0.008;24.42943681;0.875471667
UKD7;2019;78;75;36944.91051;0.008;24.33439225;0.877418135
UKD7;2020;7732;7616;35630.50757;0.008;24.38119208;0.877959094
UKE1;2009;152;153;29180.12369;0.008;18.89620239;0.815544221
UKE1;2010;11;14;29325.96364;0.004;20.79583108;0.827653165
UKE1;2011;9;6;28780.67986;0.004;19.48237125;0.851456724
UKE1;2012;11;17;29276.30057;0;20.2801851;0.830505526
UKE1;2013;36;40;30268.48987;0;19.46639314;0.8319955
UKE1;2014;12;19;31134.43667;0;19.35376145;0.832743913
UKE1;2015;61;48;33188.7508;0;19.58282991;0.850455102
UKE1;2016;25;54;34072.9532;0;21.03336952;0.855433697
UKE1;2017;13;24;35766.22322;0;20.30238952;0.852592603
UKE1;2018;20;23;36954.72635;0;19.77340936;0.841616775
UKE1;2019;50;54;38818.3321;0;21.27344564;0.830243274
UKE1;2020;22;24;36386.40638;0;20.58908593;0.844656218
UKE2;2009;63;122;31871.66722;0.02;19.04812955;0.87347052
UKE2;2010;28;28;32675.57961;0.02;19.50277872;0.864154253
UKE2;2011;21;20;33799.41054;0.02;21.17175559;0.882246201
UKE2;2012;28;24;34452.29028;0.008;19.54786053;0.883561308
UKE2;2013;30;37;35792.22284;0.008;18.34980898;0.888174957
UKE2;2014;37;41;36566.09724;0.008;18.88257641;0.89784589
UKE2;2015;78;86;37521.81561;0.008;19.96014999;0.89599564
UKE2;2016;105;90;39337.85049;0.008;20.94619924;0.891424595
UKE2;2017;53;45;41774.04989;0.008;19.88804567;0.899036421
UKE2;2018;67;59;42208.63862;0.008;20.88918579;0.913691269
UKE2;2019;2553;2345;43441.29777;0.008;21.10244372;0.892551052
UKE2;2020;154;171;40167.90599;0.008;20.60029569;0.910431253
UKE3;2009;103;80;25255.57222;0.02;20.27686418;0.818267221
UKE3;2010;85;131;26196.59101;0.02;20.55916068;0.821187128
UKE3;2011;101;92;26757.86995;0.02;19.90181337;0.839540244
UKE3;2012;111;129;27595.4762;0.02;22.15771343;0.851363621
UKE3;2013;195;197;28494.00259;0.02;20.62188914;0.844606211
UKE3;2014;46;44;29309.15487;0.02;21.08003326;0.84101946
UKE3;2015;676;700;30664.93317;0.02;21.78505096;0.854001409
UKE3;2016;160;144;31248.38352;0.02;22.28301238;0.856931759
UKE3;2017;156;202;32438.2526;0.02;22.20607584;0.868826074
UKE3;2018;201;210;32635.02835;0.02;21.55026219;0.888545572
UKE3;2019;363;385;33694.51024;0.02;21.74400822;0.879417741
UKE3;2020;90;136;32465.14855;0.02;23.42900767;0.890660944
UKE4;2009;31;31;30506.39682;0.024;21.76841364;0.848194155
UKE4;2010;22;37;31083.25355;0.024;22.84779075;0.852791039
UKE4;2011;35;40;31757.58164;0.024;22.02260354;0.852750036
UKE4;2012;175;241;32682.86072;0.02;22.56386715;0.854942425
UKE4;2013;86;109;33823.64585;0.02;22.18528235;0.866741357
UKE4;2014;2600;2448;34613.40137;0.02;22.2995358;0.854751438
UKE4;2015;73;63;36470.70366;0.02;23.07335409;0.862779002
UKE4;2016;69;67;37327.40382;0.02;23.03508408;0.85989765
UKE4;2017;69;90;38797.62465;0.02;22.66100765;0.866804057
UKE4;2018;170;160;40344.52514;0.008;22.78411366;0.879069393
UKE4;2019;174;186;41257.58799;0.02;23.09636593;0.877418135
UKE4;2020;156;158;39310.31445;0.02;28.28664691;0.875558156
UKF1;2009;252;310;27817.90301;0.02;22.87466003;0.845888096
UKF1;2010;61;56;29147.67098;0.02;21.60490152;0.855221333
UKF1;2011;62;108;30056.55004;0.02;21.38057014;0.846436908
UKF1;2012;51;40;31185.56966;0.02;21.35869022;0.855147366
UKF1;2013;51;41;32302.07641;0.02;21.63305572;0.871452276
UKF1;2014;110;99;32911.05836;0.02;21.16445778;0.857521372
UKF1;2015;120;102;33936.68181;0.02;21.81558542;0.875437395
UKF1;2016;103;68;35117.86976;0.02;21.51505531;0.869953783
UKF1;2017;74;75;35940.30074;0.02;22.65465005;0.867818027
UKF1;2018;968;903;37097.00669;0.02;21.70598137;0.87856968
UKF1;2019;435;456;38654.26253;0.02;21.71969026;0.877922365
UKF1;2020;466;498;37001.2347;0.02;20.68083975;0.882234764
UKF2;2009;0;1;31111.92451;0.016;20.40355888;0.843425145
UKF2;2010;1;0;32721.13655;0.012;20.42386988;0.855398513
UKF2;2011;24;0;32526.33514;0.012;22.52098345;0.846464708
UKF2;2012;0;14;33400.42265;0.016;20.95388364;0.854446417
UKF2;2013;1;2;35188.43296;0.016;20.89473472;0.873789541
UKF2;2014;11;10;36496.15429;0.012;20.65259765;0.862533646
UKF2;2015;1;2;37788.76896;0.012;21.04497053;0.861828472
UKF2;2016;22;24;39007.32986;0.016;21.48757124;0.86948658
UKF2;2017;10;11;40097.83197;0.016;21.30174231;0.879024699
UKF2;2018;4;6;41341.34218;0.016;22.00578618;0.886026392
UKF2;2019;10;7;42440.06397;0.016;23.30240748;0.881852514
UKF2;2020;2;3;40311.15052;0.016;22.03175112;0.891013965
UKF3;2009;3;1;25277.82351;0;18.04591843;0.814174499
UKF3;2010;21;10;26137.46247;0;20.24888031;0.84048739
UKF3;2011;80;1;26609.61451;0;18.4395757;0.846574211
UKF3;2012;541;225;27633.55341;0;19.98114408;0.844661628
UKF3;2013;27;22;29349.8061;0;18.81624419;0.849769039
UKF3;2014;16;7;30074.72397;0;19.5321055;0.84101946
UKF3;2015;29;10;30671.11691;0;18.9795177;0.847881713
UKF3;2016;24;11;30867.14942;0;19.17061087;0.844684912
UKF3;2017;33;20;32772.79584;0;18.41270198;0.855827974
UKF3;2018;232;217;33898.35601;0;19.63462512;0.87163388
UKF3;2019;54;82;34982.99603;0;20.76520122;0.857076831
UKF3;2020;3590;3726;32558.41068;0;18.82202762;0.872331322
UKG1;2009;62;78;30225.53746;0.02;18.89084857;0.849481929
UKG1;2010;70;91;31674.62465;0.02;20.31964387;0.857122399
UKG1;2011;34;41;33150.96295;0.04;19.24723376;0.850154031
UKG1;2012;70;92;35053.96299;0.02;21.05202038;0.875154297
UKG1;2013;264;214;37419.53705;0.02;22.06437189;0.880126536
UKG1;2014;61;66;39117.21859;0.02;21.2842243;0.87961631
UKG1;2015;330;384;40851.14362;0.02;20.24605592;0.898892663
UKG1;2016;1218;1185;41866.69227;0.04;20.18869098;0.895900211
UKG1;2017;76;85;45218.73479;0.02;19.4289958;0.890160552
UKG1;2018;6752;6816;46218.41463;0.02;19.88345679;0.900552096
UKG1;2019;549;756;47122.63072;0.02;20.04099329;0.894576762
UKG1;2020;526;606;43230.80321;0.02;19.01999585;0.904994013
UKG2;2009;14;11;26539.05362;0;19.89151039;0.833261038
UKG2;2010;6;11;27799.02668;0;20.84030598;0.853204253
UKG2;2011;9;9;28659.61664;0;22.00614959;0.848761139
UKG2;2012;8;11;29209.76598;0;21.02203105;0.85237147
UKG2;2013;13;15;30633.36419;0;19.39252433;0.847614125
UKG2;2014;81;156;31284.65424;0;21.72536619;0.84101946
UKG2;2015;2090;1211;32463.43574;0;21.00597199;0.865128263
UKG2;2016;972;921;33695.07682;0;22.19687347;0.858419766
UKG2;2017;419;380;34892.45464;0;20.7266555;0.867818027
UKG2;2018;31;42;35859.08689;0;20.06037949;0.877042253
UKG2;2019;47;54;36853.16464;0;20.81772456;0.882330871
UKG2;2020;307;493;34701.3343;0;20.77754402;0.876330576
UKG3;2009;364;620;28397.39576;0.024;22.14232375;0.814174499
UKG3;2010;64;117;29640.04277;0.024;21.88332184;0.809466021
UKG3;2011;72;103;30100.15565;0.024;21.83158159;0.828959163
UKG3;2012;57;78;30814.07145;0.024;22.43265282;0.850523007
UKG3;2013;687;738;32202.1469;0.024;21.96442912;0.838137752
UKG3;2014;387;350;33349.92598;0.024;22.23192249;0.839085329
UKG3;2015;633;588;34626.78156;0.024;22.43031822;0.851983427
UKG3;2016;183;173;36817.51213;0.024;22.82918292;0.84882972
UKG3;2017;288;262;37627.40205;0.024;21.54142782;0.850414735
UKG3;2018;79;66;38530.53492;0.024;23.25236517;0.849979924
UKG3;2019;639;721;39204.96912;0.024;23.15391488;0.86227509
UKG3;2020;360;433;37485.74964;0.024;24.17783181;0.86637358
UKH1;2009;62;95;31787.30139;0.204;23.85447275;0.848785301
UKH1;2010;456;637;32740.19525;0.204;23.02769311;0.855083251
UKH1;2011;378;524;33248.85241;0.204;21.51060501;0.847522205
UKH1;2012;118;132;34581.31003;0.208;23.00086979;0.869917736
UKH1;2013;74;81;35988.95009;0.208;21.93824226;0.875538667
UKH1;2014;81;125;36888.27511;0.208;23.08728671;0.867460141
UKH1;2015;3823;4232;37777.45063;0.208;23.39455591;0.865128263
UKH1;2016;408;453;39332.80809;0.208;22.26511486;0.874560266
UKH1;2017;1653;1680;41220.37019;0.204;22.74478049;0.878085622
UKH1;2018;258;261;41526.50081;0.204;22.59401971;0.882438922
UKH1;2019;1575;1375;43263.59986;0.204;22.91830719;0.882330871
UKH1;2020;12825;12345;41412.88588;0.204;23.87486904;0.88774101
UKH2;2009;7;9;36873.21634;0;22.2961471;0.851549386
UKH2;2010;12;5;36992.59932;0;20.10847219;0.871802134
UKH2;2011;37;28;36884.73088;0;21.05047259;0.882800969
UKH2;2012;10;17;37324.02411;0;21.11036652;0.884086885
UKH2;2013;272;411;39860.77217;0;21.31519546;0.882626122
UKH2;2014;48;52;42062.29538;0;20.93204484;0.90189072
UKH2;2015;44;39;43955.05124;0;22.42683675;0.897812826
UKH2;2016;42;46;45882.25024;0;21.37985885;0.904168121
UKH2;2017;26;17;48987.97064;0;23.03522742;0.907088396
UKH2;2018;30;26;49277.8273;0;21.73547847;0.910472018
UKH2;2019;94;69;50632.81693;0;22.28626224;0.912853393
UKH2;2020;1288;1416;47997.36643;0;22.56970992;0.918181982
UKH3;2009;15;28;28972.577;0.004;22.60630079;0.792196835
UKH3;2010;169;264;30335.31318;0.004;20.30228231;0.806132145
UKH3;2011;738;985;30213.99903;0.004;20.44262578;0.820459493
UKH3;2012;7;14;31047.5281;0.004;21.4518611;0.852647005
UKH3;2013;18;22;32020.23415;0.004;19.49740475;0.849769039
UKH3;2014;22;24;33501.05271;0.004;20.57692107;0.840053468
UKH3;2015;17;20;35022.37134;0.004;20.81837458;0.849942973
UKH3;2016;154;189;36652.3877;0.004;21.54725423;0.854429435
UKH3;2017;36;29;39010.2394;0.004;21.22774947;0.864243951
UKH3;2018;43;74;39680.95892;0.004;20.86719069;0.856490268
UKH3;2019;44;37;40210.91094;0.004;21.64705578;0.870073245
UKH3;2020;34;36;37526.41984;0.004;21.84202896;0.877997341
UKI0;2009;684;685;58497.51399;0.456;23.48445509;0.915
UKI0;2010;165;184;60793.98492;0.488;23.70343951;0.919
UKI0;2011;195;214;62627.40769;0.492;23.39045935;0.9
UKI0;2012;104;129;64779.75376;0.492;23.6590781;0.895
UKI0;2013;127;118;68035.71223;0.556;24.25010828;0.941
UKI0;2014;136;148;71311.39547;0.56;24.2154789;0.95
UKI0;2015;183;156;73661.82587;0.56;25.17072558;0.94
UKI0;2016;554;531;77782.14901;0.58;24.67324778;0.941
UKI0;2017;552;551;79904.05843;0.516;23.65120267;0.94
UKI0;2018;415;406;82077.47744;0.512;24.50499751;0.948
UKI0;2019;1353;1182;84097.27453;0.516;30.76005968;0.961
UKI0;2020;455;392;81027.89807;0.512;24.7876155;0.960651798
UKJ1;2009;38;52;47718.96596;0.216;20.88811266;0.881409312
UKJ1;2010;48;66;49067.27599;0.212;21.52403191;0.879922749
UKJ1;2011;153;212;50500.5746;0.212;21.72857065;0.891166066
UKJ1;2012;282;276;52201.56372;0.212;21.60957638;0.886542172
UKJ1;2013;2665;2695;54133.84959;0.212;22.46364117;0.898536953
UKJ1;2014;194;191;56221.4124;0.212;22.44032514;0.925047158
UKJ1;2015;698;636;58563.41767;0.212;21.40843237;0.925308787
UKJ1;2016;1422;1280;59400.45109;0.212;21.72936329;0.928601493
UKJ1;2017;275;262;60955.03285;0.212;21.19101951;0.934652732
UKJ1;2018;142;137;63298.54805;0.212;20.37363871;0.92653341
UKJ1;2019;710;781;65806.62963;0.212;21.41033445;0.930082313
UKJ1;2020;300;266;63562.8733;0.212;20.48238857;0.946605778
UKJ2;2009;39;42;37509.97333;0.016;21.34765023;0.87347052
UKJ2;2010;30;29;38916.89929;0.016;20.77990743;0.877838534
UKJ2;2011;25;39;39079.02623;0.016;20.80662111;0.878418915
UKJ2;2012;32;45;40515.01521;0.012;22.05562213;0.88540654
UKJ2;2013;47;40;42379.66718;0.012;20.86767236;0.887939154
UKJ2;2014;41;65;43585.60672;0.012;22.48174608;0.902696649
UKJ2;2015;51;61;45070.5114;0.012;20.84212784;0.907634522
UKJ2;2016;55;58;46422.5776;0.016;22.01276128;0.911419237
UKJ2;2017;348;363;47861.05975;0.012;20.983725;0.920854316
UKJ2;2018;287;276;48478.65709;0.012;20.8835033;0.920238376
UKJ2;2019;560;574;49980.01145;0.016;20.94577067;0.925196958
UKJ2;2020;116;77;47605.40426;0.012;21.25754949;0.931283689
UKJ3;2009;156;107;35693.96576;0.02;19.73502365;0.849747144
UKJ3;2010;234;222;37534.62739;0.02;21.24787665;0.859873608
UKJ3;2011;561;600;38486.5011;0.02;21.12201857;0.881380907
UKJ3;2012;23;36;39693.3543;0.02;21.76426319;0.88144562
UKJ3;2013;720;822;41455.09597;0.02;21.3822147;0.883520718
UKJ3;2014;42;41;42409.99945;0.02;21.49269003;0.894997341
UKJ3;2015;102;102;43934.75961;0.02;21.56372096;0.887314014
UKJ3;2016;1058;1239;45218.38976;0.02;22.66218685;0.884277076
UKJ3;2017;98;150;47015.02897;0.02;21.49385919;0.896306121
UKJ3;2018;124;143;47733.74353;0.008;21.99785354;0.900857973
UKJ3;2019;126;215;49908.14179;0.02;21.29037272;0.911339939
UKJ3;2020;177;239;47128.83309;0.02;21.9127097;0.917879767
UKJ4;2009;9;10;29025.56918;0.004;19.98462849;0.839136331
UKJ4;2010;101;120;30370.08023;0.004;20.63687042;0.855532757
UKJ4;2011;80;153;31038.8127;0.004;20.74965716;0.846176939
UKJ4;2012;14;13;31814.07764;0.004;20.21722361;0.855147366
UKJ4;2013;48;34;33084.56353;0.004;19.73200258;0.870255361
UKJ4;2014;50;39;33974.10035;0.004;21.1531536;0.869670957
UKJ4;2015;106;96;35649.37707;0.004;20.74309662;0.86835231
UKJ4;2016;25;27;37469.62039;0.004;20.74546892;0.881245534
UKJ4;2017;351;418;38338.61591;0.004;20.82500613;0.870823949
UKJ4;2018;25;52;39399.79233;0.004;20.87105632;0.88102202
UKJ4;2019;220;166;41422.11574;0.004;21.64782656;0.898421312
UKJ4;2020;63;70;38943.4765;0.004;20.04760281;0.897766068
UKK1;2009;343;380;36855.06013;0.048;21.35066255;0.857510413
UKK1;2010;14;22;38678.83108;0.048;21.41074238;0.872151559
UKK1;2011;4147;3996;38910.2141;0.048;21.39160442;0.881102905
UKK1;2012;43;32;40242.15648;0.048;22.31922065;0.88241524
UKK1;2013;259;224;41512.89158;0.048;21.91420109;0.881272101
UKK1;2014;126;144;43529.08287;0.048;22.69723646;0.899871632
UKK1;2015;980;907;44380.106;0.048;22.15715022;0.904881278
UKK1;2016;1363;1629;45927.65039;0.048;22.06242275;0.907624029
UKK1;2017;123;128;47602.95825;0.048;22.26045184;0.916114485
UKK1;2018;125;144;48538.80703;0.048;22.02223624;0.908683897
UKK1;2019;355;330;50230.33253;0.028;22.50222058;0.907936958
UKK1;2020;746;828;48005.89285;0.048;22.60372593;0.925979375
UKK2;2009;56;47;29270.75371;0;20.07086002;0.848194155
UKK2;2010;28;34;29876.83748;0;19.24441566;0.855719959
UKK2;2011;45;78;30150.44491;0;20.89502282;0.848029669
UKK2;2012;210;155;30888.66815;0;20.22382346;0.868880488
UKK2;2013;100;106;32129.00192;0;19.87192072;0.877434318
UKK2;2014;50;47;33316.37189;0;20.56508448;0.869670957
UKK2;2015;150;148;33932.24037;0;20.51933316;0.884551616
UKK2;2016;960;962;35293.25482;0;20.27794594;0.887255852
UKK2;2017;94;81;37535.41523;0;21.15441388;0.884954641
UKK2;2018;288;208;38092.29084;0;20.13896327;0.888545572
UKK2;2019;152;198;39149.92269;0;20.85002248;0.893774794
UKK2;2020;208;301;36638.08742;0;20.80463087;0.900797495
UKK3;2009;29;28;24054.30506;0;19.50517012;0.833261038
UKK3;2010;1;6;24878.00902;0;19.48527995;0.854206295
UKK3;2011;3;2;25603.58467;0;20.00598756;0.846596535
UKK3;2012;10;36;26451.85403;0;19.57554286;0.855412967
UKK3;2013;17;8;27566.95579;0;19.82827621;0.858648537
UKK3;2014;274;117;28153.59195;0;19.88976811;0.867015836
UKK3;2015;10;6;28695.04602;0;19.86732427;0.847363341
UKK3;2016;17;9;30382.5254;0;19.51556073;0.860388017
UKK3;2017;38;17;32273.75385;0;19.23280564;0.891838687
UKK3;2018;18;11;33053.51518;0;19.86871804;0.895328785
UKK3;2019;30;28;33681.7214;0;18.54031813;0.898421312
UKK3;2020;226;270;30649.11843;0;20.28989242;0.89166226
UKK4;2009;126;109;8312.555538;0.004;22.06561994;0.84945069
UKK4;2010;26;15;8754.707357;0.004;21.07570806;0.855905708
UKK4;2011;18;20;8961.85596;0.008;19.84233061;0.856971432
UKK4;2012;418;432;9230.532652;0.008;20.50056053;0.876350851
UKK4;2013;305;232;9585.198365;0.008;22.0343473;0.870867294
UKK4;2014;129;164;9741.041584;0.008;21.05275003;0.871863892
UKK4;2015;34;38;9901.238981;0.008;20.24167992;0.884950031
UKK4;2016;97;98;10169.13229;0.008;21.0706689;0.884277076
UKK4;2017;52;53;10473.3443;0.008;20.56469636;0.894302279
UKK4;2018;356;384;10583.67833;0.008;20.52224946;0.901463306
UKK4;2019;1586;1536;10939.72859;0.008;20.40548523;0.891721326
UKK4;2020;301;265;10284.01498;0.008;19.97850524;0.910136153
UKL1;2009;66;75;22466.04525;0.012;21.02946605;0.847529751
UKL1;2010;102;104;23508.74031;0.012;19.98719273;0.855551608
UKL1;2011;22;33;24382.31645;0.012;20.38839525;0.849096976
UKL1;2012;115;138;25085.7054;0.012;21.40615379;0.854446417
UKL1;2013;36;73;26503.05192;0.008;20.95562287;0.86282428
UKL1;2014;36;36;27250.8777;0.008;21.78621487;0.851487904
UKL1;2015;66;99;28154.24165;0.008;20.91085595;0.86835231
UKL1;2016;152;157;29300.08871;0.008;22.20810421;0.863306305
UKL1;2017;51;57;30444.31675;0.012;20.49854924;0.863727726
UKL1;2018;55;63;31464.34324;0.012;21.49486975;0.877556145
UKL1;2019;43;67;32664.40202;0.012;22.346857;0.876911015
UKL1;2020;136;162;30696.25122;0.008;21.56761159;0.87132857
UKL2;2009;18;18;30571.01129;0.008;19.75267409;0.860204908
UKL2;2010;18;42;31547.60182;0.008;20.15050333;0.873123873
UKL2;2011;680;961;32859.4388;0.008;21.57483734;0.877170482
UKL2;2012;972;1045;34284.41513;0.008;20.82161004;0.87834646
UKL2;2013;37;37;35459.90031;0.008;21.05230059;0.880615678
UKL2;2014;75;68;35831.84317;0.008;21.10502058;0.893771646
UKL2;2015;819;991;37328.54419;0.008;22.01216612;0.895629471
UKL2;2016;42;50;39262.07954;0.008;21.10141515;0.898692937
UKL2;2017;742;799;40275.68533;0.008;21.66070212;0.903155904
UKL2;2018;174;202;41737.98589;0.008;22.05977655;0.901762835
UKL2;2019;1952;2276;43289.00147;0.008;21.80210683;0.908565275
UKL2;2020;1906;2176;41095.46699;0.008;23.39285612;0.917047257
UKM5;2009;14;22;48905.31436;0.008;19.94116314;0.871668756
UKM5;2010;65;69;50690.47327;0.008;19.35755892;0.877260313
UKM5;2011;65;107;51709.46618;0.008;19.11862813;0.883814231
UKM5;2012;84;115;54498.30889;0.008;17.78735028;0.884498383
UKM5;2013;53;42;58629.98923;0.008;18.44304108;0.886344741
UKM5;2014;23;33;60578.21367;0.008;19.4134122;0.911112667
UKM5;2015;161;200;59056.71178;0.008;19.11121579;0.92694635
UKM5;2016;66;82;55177.98517;0.008;20.31564779;0.919293837
UKM5;2017;70;85;55115.16894;0.008;19.9005515;0.912197295
UKM5;2018;35;47;55024.85326;0.008;19.63644337;0.911224785
UKM5;2019;750;1152;55642.51005;0.008;18.72439223;0.9387034
UKM5;2020;79;114;53126.51592;0.008;19.37268127;0.942206743
UKM6;2009;2;1;30553.9373;0;18.34010664;0.87924522
UKM6;2010;2;0;31703.67448;0;20.59682615;0.870287773
UKM6;2011;1;0;33140.64755;0;19.8668944;0.877839115
UKM6;2012;9;0;33874.94942;0;20.32425809;0.878630924
UKM6;2013;1;2;35395.97244;0;20.06161043;0.889379303
UKM6;2014;2;1;36276.84896;0;20.61377506;0.897033574
UKM6;2015;9;2;36874.18985;0;19.89228442;0.89229013
UKM6;2016;1;0;37545.17855;0;21.08780187;0.901056062
UKM6;2017;73;18;40292.9352;0;19.13157066;0.911196183
UKM6;2018;4;2;40585.38931;0;19.62801005;0.905758732
UKM6;2019;3;3;41789.17832;0;20.55173367;0.913755239
UKM6;2020;4;1;37940.31157;0;19.31657183;0.922195189
UKM7;2009;929;1334;35010.82441;0.076;21.72344347;0.893467418
UKM7;2010;252;280;35313.74412;0.072;21.89625447;0.900406913
UKM7;2011;50;55;35765.64061;0.132;21.29538568;0.905330358
UKM7;2012;44;69;37174.06399;0.072;21.93490048;0.906489711
UKM7;2013;292;290;39034.67362;0.132;21.27782174;0.898038298
UKM7;2014;138;156;40288.96415;0.132;22.03579337;0.923457213
UKM7;2015;170;201;41567.59124;0.132;22.55071204;0.922680287
UKM7;2016;90;108;43526.50847;0.072;21.94247953;0.92674376
UKM7;2017;535;555;45292.85242;0.136;21.94394919;0.928470699
UKM7;2018;106;132;46404.77238;0.072;22.62351154;0.924838902
UKM7;2019;120;130;47814.40401;0.132;23.16791373;0.930082313
UKM7;2020;112;151;45647.655;0.132;22.11610531;0.94447258
UKM8;2009;42;58;32696.11322;0.024;21.4857987;0.888326914
UKM8;2010;126;190;32792.46059;0.024;21.41017101;0.887362978
UKM8;2011;33;35;33739.69732;0.024;21.47936381;0.887985181
UKM8;2012;153;168;34662.83608;0.024;21.75169735;0.895484328
UKM8;2013;45;58;36503.07006;0.024;21.72697918;0.884866714
UKM8;2014;122;112;38251.02921;0.028;23.3015066;0.902696649
UKM8;2015;509;384;38988.15397;0.028;21.73370439;0.906262385
UKM8;2016;288;281;39921.69433;0.028;22.00940986;0.916678111
UKM8;2017;180;130;41993.33743;0.024;22.12455453;0.910185274
UKM8;2018;372;352;42692.89796;0.024;21.98373543;0.905208535
UKM8;2019;1338;1275;44301.85325;0.024;22.30351039;0.915252246
UKM8;2020;2523;2730;43308.12026;0.024;22.38680227;0.91731759
UKM9;2009;1;0;26123.94814;0;19.9706052;0.852607168
UKM9;2010;0;1;26698.18695;0;20.17724834;0.859014893
UKM9;2011;0;2;27329.02102;0;21.58807393;0.863318594
UKM9;2012;12;1;28203.23485;0;22.82661608;0.869764352
UKM9;2013;4;6;29621.09353;0;20.83310569;0.873308132
UKM9;2014;1;2;30711.23176;0;20.66660843;0.882577081
UKM9;2015;2;4;31479.87413;0;20.92953201;0.887314014
UKM9;2016;10;0;32372.64338;0;21.38108298;0.892246657
UKM9;2017;0;0;33878.39564;0;20.931639;0.895509947
UKM9;2018;6;2;34218.07662;0;21.25126822;0.903518432
UKM9;2019;1;4;35101.08498;0;22.44589834;0.9116439
UKM9;2020;25;24;33670.70231;0;20.72912958;0.92256592
UKN0;2009;90;128;27742.39172;0.008;21.24186556;0.836381163
UKN0;2010;12;13;28040.83308;0.008;20.76763089;0.855548573
UKN0;2011;99;177;28585.66506;0.008;20.72932842;0.850446623
UKN0;2012;19;23;29892.7754;0.008;21.23796785;0.854498651
